"from","to","id","col","score","result","compare"
"GA","GA","1550","state","True","True","True"
"1552","1552","1551","index","True","True","True"
"2302","2302","1551","id","True","True","True"
"Pinner Throwback IPA","Pinner Throwback IPA","1551","beer_name","True","True","True"
"American IPA","American IPA","1551","style","True","True","True"
"12.0 oz","12","1551","ounces","False","False","False"
"0.049%","0.049","1551","abv","False","False","False"
"35","35","1551","ibu","True","True","True"
"166","166","1551","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1551","brewery_name","True","True","True"
"Longmont","Longmont","1551","city","True","True","True"
"CO","CO","1551","state","True","True","True"
"1553","1553","1552","index","True","True","True"
"1883","1883","1552","id","True","True","True"
"Centennial State Pale Ale","Centennial State Pale Ale","1552","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1552","style","True","True","True"
"19.2 oz. Alumi-Tek","19.2","1552","ounces","False","False","False"
"0.052","0.052","1552","abv","True","True","True"
"N/A","","1552","ibu","False","False","False"
"166","166","1552","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1552","brewery_name","True","True","True"
"Longmont","Longmont","1552","city","True","True","True"
"CO","CO","1552","state","True","True","True"
"1554","1554","1553","index","True","True","True"
"1859","1859","1553","id","True","True","True"
"Old Chub NITRO","Old Chub NITRO","1553","beer_name","True","True","True"
"Scotch Ale / Wee Heavy","Scotch Ale / Wee Heavy","1553","style","True","True","True"
"16.0 oz","16","1553","ounces","False","False","False"
"0.08","0.08","1553","abv","True","True","True"
"N/A","","1553","ibu","False","False","False"
"166","166","1553","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1553","brewery_name","True","True","True"
"Longmont","Longmont","1553","city","True","True","True"
"CO","CO","1553","state","True","True","True"
"1555","1555","1554","index","True","True","True"
"1796","1796","1554","id","True","True","True"
"The CROWLER™","The CROWLER™","1554","beer_name","True","True","True"
"","","1554","style","True","True","True"
"32.0 oz.","32","1554","ounces","False","False","False"
"","","1554","abv","True","True","True"
"N/A","","1554","ibu","False","False","False"
"166","166","1554","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1554","brewery_name","True","True","True"
"Longmont","Longmont","1554","city","True","True","True"
"CO","CO","1554","state","True","True","True"
"1556","1556","1555","index","True","True","True"
"1790","1790","1555","id","True","True","True"
"CAN'D AID Foundation","CAN'D AID Foundation","1555","beer_name","True","True","True"
"","","1555","style","True","True","True"
"12.0 ounce","12","1555","ounces","False","False","False"
"","","1555","abv","True","True","True"
"N/A","","1555","ibu","False","False","False"
"166","166","1555","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1555","brewery_name","True","True","True"
"Longmont","Longmont","1555","city","True","True","True"
"CO","CO","1555","state","True","True","True"
"1557","1557","1556","index","True","True","True"
"1752","1752","1556","id","True","True","True"
"Icey.P.A.","Icey.P.A.","1556","beer_name","True","True","True"
"American IPA","American IPA","1556","style","True","True","True"
"16.0 ounce","16","1556","ounces","False","False","False"
"","","1556","abv","True","True","True"
"N/A","","1556","ibu","False","False","False"
"166","166","1556","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1556","brewery_name","True","True","True"
"Longmont","Longmont","1556","city","True","True","True"
"CO","CO","1556","state","True","True","True"
"1558","1558","1557","index","True","True","True"
"1751","1751","1557","id","True","True","True"
"One Nut Brown","One Nut Brown","1557","beer_name","True","True","True"
"English Brown Ale","English Brown Ale","1557","style","True","True","True"
"12.0 oz. Alumi-Tek","12","1557","ounces","False","False","False"
"0.05","0.05","1557","abv","True","True","True"
"N/A","","1557","ibu","False","False","False"
"166","166","1557","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1557","brewery_name","True","True","True"
"Longmont","Longmont","1557","city","True","True","True"
"CO","CO","1557","state","True","True","True"
"1559","1559","1558","index","True","True","True"
"1750","1750","1558","id","True","True","True"
"Birth IPA","Birth IPA","1558","beer_name","True","True","True"
"American IPA","American IPA","1558","style","True","True","True"
"12.0 ounce","12","1558","ounces","False","False","False"
"","","1558","abv","True","True","True"
"N/A","","1558","ibu","False","False","False"
"166","166","1558","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1558","brewery_name","True","True","True"
"Longmont CO","Longmont","1558","city","False","False","False"
"","CO","1558","state","False","False","False"
"1560","1560","1559","index","True","True","True"
"1444","1444","1559","id","True","True","True"
"Dale's Pale Ale","Dale's Pale Ale","1559","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1559","style","True","True","True"
"12.0 OZ.","12","1559","ounces","False","False","False"
"0.065","0.065","1559","abv","True","True","True"
"65","65","1559","ibu","True","True","True"
"166","166","1559","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1559","brewery_name","True","True","True"
"Longmont CO","Longmont","1559","city","False","False","False"
"","CO","1559","state","False","False","False"
"1561","1561","1560","index","True","True","True"
"1252","1252","1560","id","True","True","True"
"Dale's Pale Ale","Dale's Pale Ale","1560","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1560","style","True","True","True"
"12.0 oz","12","1560","ounces","False","False","False"
"0.065","0.065","1560","abv","True","True","True"
"65","65","1560","ibu","True","True","True"
"166","166","1560","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1560","brewery_name","True","True","True"
"Longmont","Longmont","1560","city","True","True","True"
"CO","CO","1560","state","True","True","True"
"1562","1562","1561","index","True","True","True"
"1167","1167","1561","id","True","True","True"
"Mama's Little Yella Pils","Mama's Little Yella Pils","1561","beer_name","True","True","True"
"Czech Pilsener","Czech Pilsener","1561","style","True","True","True"
"19.2 OZ.","19.2","1561","ounces","False","False","False"
"0.053%","0.053","1561","abv","False","False","False"
"35","35","1561","ibu","True","True","True"
"166","166","1561","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1561","brewery_name","True","True","True"
"Longmont","Longmont","1561","city","True","True","True"
"CO","CO","1561","state","True","True","True"
"1563","1563","1562","index","True","True","True"
"993","993","1562","id","True","True","True"
"oSKAr the G'Rauch","oSKAr the G'Rauch","1562","beer_name","True","True","True"
"American IPA","American IPA","1562","style","True","True","True"
"19.2 oz.","19.2","1562","ounces","False","False","False"
"0.085","0.085","1562","abv","True","True","True"
"N/A","","1562","ibu","False","False","False"
"166","166","1562","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1562","brewery_name","True","True","True"
"Longmont","Longmont","1562","city","True","True","True"
"CO","CO","1562","state","True","True","True"
"1564","1564","1563","index","True","True","True"
"992","992","1563","id","True","True","True"
"oSKAr the G'Rauch","oSKAr the G'Rauch","1563","beer_name","True","True","True"
"American IPA","American IPA","1563","style","True","True","True"
"16.0 ounce","16","1563","ounces","False","False","False"
"0.085","0.085","1563","abv","True","True","True"
"N/A","","1563","ibu","False","False","False"
"166","166","1563","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1563","brewery_name","True","True","True"
"Longmont","Longmont","1563","city","True","True","True"
"CO","CO","1563","state","True","True","True"
"1565","1565","1564","index","True","True","True"
"955","955","1564","id","True","True","True"
"Dale's Pale Ale","Dale's Pale Ale","1564","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1564","style","True","True","True"
"19.2 OZ.","19.2","1564","ounces","False","False","False"
"0.065","0.065","1564","abv","True","True","True"
"65","65","1564","ibu","True","True","True"
"166","166","1564","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1564","brewery_name","True","True","True"
"Longmont","Longmont","1564","city","True","True","True"
"CO","CO","1564","state","True","True","True"
"1566","1566","1565","index","True","True","True"
"933","933","1565","id","True","True","True"
"The Deuce","The Deuce","1565","beer_name","True","True","True"
"American Brown Ale","American Brown Ale","1565","style","True","True","True"
"16.0 oz","16","1565","ounces","False","False","False"
"0.07%","0.07","1565","abv","False","False","False"
"N/A","","1565","ibu","False","False","False"
"166","166","1565","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1565","brewery_name","True","True","True"
"Longmont","Longmont","1565","city","True","True","True"
"CO","CO","1565","state","True","True","True"
"1567","1567","1566","index","True","True","True"
"892","892","1566","id","True","True","True"
"Dale's Pale Ale (10 Year Anniversary)","Dale's Pale Ale (10 Year Anniversary)","1566","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1566","style","True","True","True"
"12.0 ounce","12","1566","ounces","False","False","False"
"0.065","0.065","1566","abv","True","True","True"
"65","65","1566","ibu","True","True","True"
"166","166","1566","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1566","brewery_name","True","True","True"
"Longmont","Longmont","1566","city","True","True","True"
"CO","CO","1566","state","True","True","True"
"1568","1568","1567","index","True","True","True"
"828","828","1567","id","True","True","True"
"Dale's Pale Ale (2012)","Dale's Pale Ale (2012)","1567","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1567","style","True","True","True"
"12.0 oz","12","1567","ounces","False","False","False"
"0.065","0.065","1567","abv","True","True","True"
"65","65","1567","ibu","True","True","True"
"166","166","1567","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1567","brewery_name","True","True","True"
"Longmont","Longmont","1567","city","True","True","True"
"CO","CO","1567","state","True","True","True"
"1569","1569","1568","index","True","True","True"
"806","806","1568","id","True","True","True"
"Gordon Imperial Red (2010)","Gordon Imperial Red (2010)","1568","beer_name","True","True","True"
"American Double / Imperial IPA","American Double / Imperial IPA","1568","style","True","True","True"
"12.0 oz","12","1568","ounces","False","False","False"
"0.087%","0.087","1568","abv","False","False","False"
"85","85","1568","ibu","True","True","True"
"166","166","1568","brewery_id","True","True","True"
"Oskar Blues Brewery","Oskar Blues Brewery","1568","brewery_name","True","True","True"
"Longmont","Longmont","1568","city","True","True","True"
"CO","CO","1568","state","True","True","True"
"1570","1570","1569","index","True","True","True"
"755","755","1569","id","True","True","True"
"Dale's Pale Ale (2011)","Dale's Pale Ale (2011)","1569","beer_name","True","True","True"
"American Pale Ale (APA)","American Pale Ale (APA)","1569","style","True","True","True"
"12.0 oz.","12","1569","ounces","False","False","False"
