"from","to","id","col","score","result","compare"
"acute care hospitals","acute care hospitals","400","HospitalType","True","True","True"
"voluntary non-profit - private","voluntary non-profit - private","400","HospitalOwner","True","True","True"
"yes","yes","400","EmergencyService","True","True","True"
"hxart failurx","heart failure","400","Condition","True","False","False"
"hf-3","hf-3","400","MeasureCode","True","True","True"
"heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)","heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd)","400","MeasureName","False","True","True"
"94%","94%","400","Score","True","True","True"
"18 patients","18 patients","400","Sample","True","True","True"
"al_hf-3","al_hf-3","400","Stateavg","False","True","True"
"402","402","401","index","True","True","True"
"10108","10108","401","ProviderNumber","True","True","True"
"prattville baptist hospital","prattville baptist hospital","401","HospitalName","False","True","True"
"124 s memorial dr","124 s memorial dr","401","Address1","True","True","True"
"empty","empty","401","Address2","True","True","True"
"empty","empty","401","Address3","True","True","True"
"prattville","prattville","401","City","False","True","True"
"al","al","401","State","True","True","True"
"36067","36067","401","ZipCode","False","True","True"
"autauga","autauga","401","CountyName","False","True","True"
"3343614267","3343614267","401","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","401","HospitalType","True","True","True"
"voluntary non-profit - private","voluntary non-profit - private","401","HospitalOwner","True","True","True"
"yes","yes","401","EmergencyService","True","True","True"
"heart failure","heart failure","401","Condition","True","True","True"
"hf-4","hf-4","401","MeasureCode","True","True","True"
"heart failure patients given smoking cessation advice/counseling","heart failure patients given smoking cessation advice/counseling","401","MeasureName","False","True","True"
"96%","96%","401","Score","True","True","True"
"27 patients","27 patients","401","Sample","True","True","True"
"al_hf-4","al_hf-4","401","Stateavg","False","True","True"
"403","403","402","index","True","True","True"
"10108","10108","402","ProviderNumber","True","True","True"
"prattville baptist hospital","prattville baptist hospital","402","HospitalName","False","True","True"
"124 s memorial dr","124 s memorial dr","402","Address1","True","True","True"
"empty","empty","402","Address2","True","True","True"
"empty","empty","402","Address3","True","True","True"
"prattville","prattville","402","City","False","True","True"
"ax","al","402","State","False","False","False"
"36067","36067","402","ZipCode","False","True","True"
"autauga","autauga","402","CountyName","False","True","True"
"3343614267","3343614267","402","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","402","HospitalType","True","True","True"
"voluntary non-profit - private","voluntary non-profit - private","402","HospitalOwner","True","True","True"
"yes","yes","402","EmergencyService","True","True","True"
"pneumonia","pneumonia","402","Condition","False","True","True"
"pn-2","pn-2","402","MeasureCode","True","True","True"
"pneumonia patients assessed and given pneumococcal vaccination","pneumonia patients assessed and given pneumococcal vaccination","402","MeasureName","False","True","True"
"94%","94%","402","Score","True","True","True"
"116 patients","116 patients","402","Sample","True","True","True"
"al_pn-2","al_pn-2","402","Stateavg","False","True","True"
"404","404","403","index","True","True","True"
"10108","10108","403","ProviderNumber","True","True","True"
"prattville baptist hospital","prattville baptist hospital","403","HospitalName","False","True","True"
"124 s memorial dr","124 s memorial dr","403","Address1","True","True","True"
"empty","empty","403","Address2","True","True","True"
"empty","empty","403","Address3","True","True","True"
"prattville","prattville","403","City","False","True","True"
"al","al","403","State","True","True","True"
"36067","36067","403","ZipCode","False","True","True"
"autauga","autauga","403","CountyName","False","True","True"
"3343614267","3343614267","403","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","403","HospitalType","True","True","True"
"voluntary non-profit - private","voluntary non-profit - private","403","HospitalOwner","True","True","True"
"yes","yes","403","EmergencyService","True","True","True"
"pneumonia","pneumonia","403","Condition","False","True","True"
"pn-3b","pn-3b","403","MeasureCode","True","True","True"
"pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics","pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics","403","MeasureName","False","True","True"
"95%","95%","403","Score","True","True","True"
"138 patients","138 patients","403","Sample","True","True","True"
"al_pn-3b","al_pn-3b","403","Stateavg","False","True","True"
"405","405","404","index","True","True","True"
"10108","10108","404","ProviderNumber","True","True","True"
"prattville baptist hospital","prattville baptist hospital","404","HospitalName","False","True","True"
"124 s memorial dr","124 s memorial dr","404","Address1","True","True","True"
"empty","empty","404","Address2","True","True","True"
"empty","empty","404","Address3","True","True","True"
"prattville","prattville","404","City","False","True","True"
"al","al","404","State","True","True","True"
"36067","36067","404","ZipCode","False","True","True"
"autauga","autauga","404","CountyName","False","True","True"
"3343614267","3343614267","404","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","404","HospitalType","True","True","True"
"voluntary non-profit - private","voluntary non-profit - private","404","HospitalOwner","True","True","True"
"yes","yes","404","EmergencyService","True","True","True"
"pneumonia","pneumonia","404","Condition","False","True","True"
"pn-4","pn-4","404","MeasureCode","True","True","True"
"pneumonia patients given smoking cessation advice/counseling","pneumonia patients given smoking cessation advice/counseling","404","MeasureName","False","True","True"
"100%","100%","404","Score","True","True","True"
"67 patients","67 patients","404","Sample","True","True","True"
"al_pn-4","al_pn-4","404","Stateavg","False","True","True"
"406","406","405","index","True","True","True"
"10108","10108","405","ProviderNumber","True","True","True"
"prattville baptist hospital","prattville baptist hospital","405","HospitalName","False","True","True"
"124 s memorial dr","124 s memorial dr","405","Address1","True","True","True"
"empty","empty","405","Address2","True","True","True"
"empty","empty","405","Address3","True","True","True"
"prattville","prattville","405","City","False","True","True"
"al","al","405","State","True","True","True"
"36067","36067","405","ZipCode","False","True","True"
"autauga","autauga","405","CountyName","False","True","True"
"3343614267","3343614267","405","PhoneNumber","True","True","True"
"acute care hospitals","acute care hospitals","405","HospitalType","True","True","True"
"voluntary non-profit - private","voluntary non-profit - private","405","HospitalOwner","True","True","True"
"yes","yes","405","EmergencyService","True","True","True"
"pneumonia","pneumonia","405","Condition","False","True","True"
"pn-5c","pn-5c","405","MeasureCode","True","True","True"
"pneumonia patients given initial antibiotic(s) within 6 hours after arrival","pneumonia patients given initial antibiotic(s) within 6 hours after arrival","405","MeasureName","False","True","True"
