"from","to","id","col","score","result","compare"
"Supply Chain Management","Supply Chain Management","402","journal_title","True","True","True"
"","","402","jounral_abbreviation","True","True","True"
"13598546","13598546","402","journal_issn","True","True","True"
"19","19","402","article_jvolumn","True","True","True"
"4","4","402","article_jissue","True","True","True"
"1/1/14","1/14/01","402","article_jcreated_at","False","False","False"
"395","395","402","article_pagination","True","True","True"
"{""Birgit Schulze-Ehlers"",""Achim Spiller"",""Nina Steffen"",""Gesa Busch""}","{""Birgit Schulze-Ehlers"",""Achim Spiller"",""Nina Steffen"",""Gesa Busch""}","402","author_list","True","True","True"
"318542","318542","403","id","True","True","True"
"Pneumonia and encephalopathy in a patient with progressing Parkinson's disease and dementia","Pneumonia and encephalopathy in a patient with progressing Parkinson's disease and dementia","403","article_title","True","True","True"
"","","403","article_language","True","True","True"
"Critical Care Nursing Quarterly","Critical Care Nursing Quarterly","403","journal_title","True","True","True"
"","","403","jounral_abbreviation","True","True","True"
"","","403","journal_issn","True","True","True"
"35","35","403","article_jvolumn","True","True","True"
"2","2","403","article_jissue","True","True","True"
"1/1/12","1/12/01","403","article_jcreated_at","False","False","False"
"160-172","160-172","403","article_pagination","True","True","True"
"{""S. Livesay"",""S.D. Ruppert""}","{""S. Livesay"",""S.D. Ruppert""}","403","author_list","True","True","True"
"533425","533425","404","id","True","True","True"
"A meta-analytic review of exposure in group cognitive behavioral therapy for posttraumatic stress disorder.","A meta-analytic review of exposure in group cognitive behavioral therapy for posttraumatic stress disorder.","404","article_title","True","True","True"
"eng","eng","404","article_language","True","True","True"
"Clinical psychology review","Clinical psychology review","404","journal_title","True","True","True"
"Clin Psychol Rev","Clin Psychol Rev","404","jounral_abbreviation","True","True","True"
"1873-7811","1873-7811","404","journal_issn","True","True","True"
"33","33","404","article_jvolumn","True","True","True"
"1","1","404","article_jissue","True","True","True"
"2/1/13","1/13/02","404","article_jcreated_at","False","False","False"
"24-32","24-32","404","article_pagination","True","True","True"
"{""R F Hofstein"",""J M Mott"",""T L Barrera"",""E J Teng""}","{""R F Hofstein"",""J M Mott"",""T L Barrera"",""E J Teng""}","404","author_list","True","True","True"
"854232","854232","405","id","True","True","True"
"Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793), a novel antimitotic peptide, given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.","Clinical and pharmacologic phase I study of Cemadotin-HCl (LU103793), a novel antimitotic peptide, given as 24-hour infusion in patients with advanced cancer. A study of the Arbeitsgemeinschaft Internistische Onkologie (AIO) Phase I Group and Arbeitsgruppe Pharmakologie in der Onkologie und Haematologie (APOH) Group of the German Cancer Society.","405","article_title","True","True","True"
"eng","eng","405","article_language","True","True","True"
"ANN. ONCOL.","ANN. ONCOL.","405","journal_title","True","True","True"
"","","405","jounral_abbreviation","True","True","True"
"0923-7534","0923-7534","405","journal_issn","True","True","True"
"9","9","405","article_jvolumn","True","True","True"
"12","12","405","article_jissue","True","True","True"
"12/1/98","12/1/98","405","article_jcreated_at","False","True","True"
"1323-30","1323-30","405","article_pagination","True","True","True"
"{""H H Fiebig"",""K Mross"",""R Velagapudi"",""W E Berdel"",""C Unger"",""I M von Broen""}","{""H H Fiebig"",""K Mross"",""R Velagapudi"",""W E Berdel"",""C Unger"",""I M von Broen""}","405","author_list","True","True","True"
"2842","2842","406","id","True","True","True"
"Non-steroidal anti-inflammatory drugs and the risk of cardiovascular diseases: are we going to see the revival of cyclooxygenase-2 selective inhibitors?. [Review] [23 refs]","Non-steroidal anti-inflammatory drugs and the risk of cardiovascular diseases: are we going to see the revival of cyclooxygenase-2 selective inhibitors?. [Review] [23 refs]","406","article_title","True","True","True"
"","","406","article_language","True","True","True"
"Polskie Archiwum Medycyny Wewnetrznej","Polskie Archiwum Medycyny Wewnetrznej","406","journal_title","True","True","True"
"","","406","jounral_abbreviation","True","True","True"
"","","406","journal_issn","True","True","True"
"119","119","406","article_jvolumn","True","True","True"
"4","4","406","article_jissue","True","True","True"
"4/1/09","1/9/04","406","article_jcreated_at","False","False","False"
"231-5-","231-5-","406","article_pagination","True","True","True"
"{""P. Gluszko"",""A. Bielinska""}","{""P. Gluszko"",""A. Bielinska""}","406","author_list","True","True","True"
"789057","789057","407","id","True","True","True"
"VY levator lengthening to treat upper eyelid retraction.","VY levator lengthening to treat upper eyelid retraction.","407","article_title","True","True","True"
"eng","eng","407","article_language","True","True","True"
"Journal of plastic, reconstructive & aesthetic surgery : JPRAS","Journal of plastic, reconstructive & aesthetic surgery : JPRAS","407","journal_title","True","True","True"
"J Plast Reconstr Aesthet Surg","J Plast Reconstr Aesthet Surg","407","jounral_abbreviation","True","True","True"
"1878-0539","1878-0539","407","journal_issn","True","True","True"
"66","66","407","article_jvolumn","True","True","True"
"7","7","407","article_jissue","True","True","True"
"7/1/13","1/13/07","407","article_jcreated_at","False","False","False"
"1005-7","1005-7","407","article_pagination","True","True","True"
"{""Kenichi Kokubo"",""Taro Kamisasanuki"",""Kengo Hayashi"",""Kenichiro Kasai"",""Nobutada Katori""}","{""Kenichi Kokubo"",""Taro Kamisasanuki"",""Kengo Hayashi"",""Kenichiro Kasai"",""Nobutada Katori""}","407","author_list","True","True","True"
"205187","205187","408","id","True","True","True"
"No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations","No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations","408","article_title","True","True","True"
"","","408","article_language","True","True","True"
"","","408","journal_title","True","True","True"
"","","408","jounral_abbreviation","True","True","True"
"","","408","journal_issn","True","True","True"
"75","75","408","article_jvolumn","True","True","True"
"0","0","408","article_jissue","True","True","True"
"1/1/04","1/4/01","408","article_jcreated_at","False","False","False"
"30-33 ST  - No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations-","30-33 ST  - No need for routine closed suction drainage in elective arthroplasty of the hip: a prospective randomized trial in 104 operations-","408","article_pagination","True","True","True"
"{""A. G. Della Valle"",""M. Buttaro"",""G. Slullitel"",""R. Vestri"",""F. Comba"",""F. CN  - CINAHL_postop_care_150220 DB  - c8h DP  - EBSCOhost Piccaluga""}","{""A. G. Della Valle"",""M. Buttaro"",""G. Slullitel"",""R. Vestri"",""F. Comba"",""F. CN  - CINAHL_postop_care_150220 DB  - c8h DP  - EBSCOhost Piccaluga""}","408","author_list","True","True","True"
"970712","970712","409","id","True","True","True"
"[Glycosylated hemoglobin and glycosylated proteins for metabolic control of diabetes mellitus]","[Glycosylated hemoglobin and glycosylated proteins for metabolic control of diabetes mellitus]","409","article_title","True","True","True"
"German","German","409","article_language","True","True","True"
"Wiener Medizinische Wochenschrift","Wiener Medizinische Wochenschrift","409","journal_title","True","True","True"
"","","409","jounral_abbreviation","True","True","True"
"","","409","journal_issn","True","True","True"
"147","147","409","article_jvolumn","True","True","True"
"15","15","409","article_jissue","True","True","True"
"1/1/97","1/1/97","409","article_jcreated_at","False","True","True"
"359-61","359-61","409","article_pagination","True","True","True"
"{""W. J. Schnedl"",""R. W. Lipp"",""G. Leitner""}","{""W. J. Schnedl"",""R. W. Lipp"",""G. Leitner""}","409","author_list","True","True","True"
"161630","161630","410","id","True","True","True"
"Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome","Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome","410","article_title","True","True","True"
"eng","eng","410","article_language","True","True","True"
"","","410","journal_title","True","True","True"
"","","410","jounral_abbreviation","True","True","True"
"","","410","journal_issn","True","True","True"
"69","69","410","article_jvolumn","True","True","True"
"0","0","410","article_jissue","True","True","True"
"1/1/10","1/10/01","410","article_jcreated_at","False","False","False"
"184-9 ST  - Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome-","184-9 ST  - Continuation of metformin reduces early pregnancy loss in obese Pakistani women with polycystic ovarian syndrome-","410","article_pagination","True","True","True"
"{""J. DO  - 000268051 [pii] 10.1159/000268051 [doi] DP  - Nlm ET  - 2009/12/24 Rizvi"",""F. H. Nawaz""}","{""J. DO  - 000268051 [pii] 10.1159/000268051 [doi] DP  - Nlm ET  - 2009/12/24 Rizvi"",""F. H. Nawaz""}","410","author_list","True","True","True"
"583682","583682","411","id","True","True","True"
"Critique that! Analytical Writing Assignments in Advanced Mathematics Courses","Critique that! Analytical Writing Assignments in Advanced Mathematics Courses","411","article_title","True","True","True"
"","","411","article_language","True","True","True"
"PRIMUS","PRIMUS","411","journal_title","True","True","True"
"","","411","jounral_abbreviation","True","True","True"
"1051-1970, 1051-1970","1051-1970, 1051-1970","411","journal_issn","True","True","True"
"16","16","411","article_jvolumn","True","True","True"
"1","1","411","article_jissue","True","True","True"
"3/1/06","1/6/03","411","article_jcreated_at","False","False","False"
"15-Jan","15-Jan","411","article_pagination","True","True","True"
"{""Reva Kasman""}","{""Reva Kasman""}","411","author_list","True","True","True"
"891722","891722","412","id","True","True","True"
"Why What We Teach Depends on When: Grade and Reading Intervention Modality Moderate Effect Size.","Why What We Teach Depends on When: Grade and Reading Intervention Modality Moderate Effect Size.","412","article_title","True","True","True"
"","","412","article_language","True","True","True"
"Developmental Psychology","Developmental Psychology","412","journal_title","True","True","True"
"","","412","jounral_abbreviation","True","True","True"
"0012-1649","0012-1649","412","journal_issn","True","True","True"
"46","46","412","article_jvolumn","True","True","True"
"6","6","412","article_jissue","True","True","True"
"11/1/10","1/10/11","412","article_jcreated_at","False","False","False"
"1556-1579","1556-1579","412","article_pagination","True","True","True"
"{""Sebastian Paul Suggate""}","{""Sebastian Paul Suggate""}","412","author_list","True","True","True"
"54613","54613","413","id","True","True","True"
"Evaluation of an Internet Support Group for Women with Primary Breast Cancer","Evaluation of an Internet Support Group for Women with Primary Breast Cancer","413","article_title","True","True","True"
